date,day,month,year,e_oficial,e_ppp,e_ppp_adj,e_blue,rer,rer_blue
30apr2012,30,4,2012,4.4359975,5,4.6728973,5.0839977,1.135,.99033427
01may2012,1,5,2012,4.4379983,5.0251255,4.6728973,5.0819988,1.137,.99291718
02may2012,2,5,2012,4.4400001,5.0251255,4.6948357,5.0799999,1.141,.99725199
03may2012,3,5,2012,4.4400001,5.0505052,4.6948357,5.0500002,1.141,1.0031762
04may2012,4,5,2012,4.4450002,5.0505052,4.7169814,5.0399995,1.143,1.0080627
05may2012,5,5,2012,4.4483309,5.0761423,4.7393365,5.0433307,1.146,1.0107977
06may2012,6,5,2012,4.451664,5.0761423,4.7393365,5.0466642,1.151,1.0152975
07may2012,7,5,2012,4.4549999,5.1020408,4.7619047,5.0500002,1.152,1.0162692
08may2012,8,5,2012,4.46,5.1020408,4.7619047,5.0599999,1.153,1.0162807
09may2012,9,5,2012,4.4650002,5.1020408,4.7619047,5.0799999,1.152,1.0125353
10may2012,10,5,2012,4.4650002,5.1020408,4.7619047,5.0999999,1.151,1.0076892
11may2012,11,5,2012,4.4650002,5.1020408,4.7619047,5.1799998,1.151,.99212646
12may2012,12,5,2012,4.4650002,5.1020408,4.7619047,5.2131214,1.15,.98496652
13may2012,13,5,2012,4.4650002,5.1020408,4.7393365,5.2464542,1.149,.97785759
14may2012,14,5,2012,4.4650002,5.1020408,4.7393365,5.2800002,1.148,.97079921
15may2012,15,5,2012,4.4650002,5.1020408,4.7393365,5.5500002,1.147,.92276663
16may2012,16,5,2012,4.4650002,5.1020408,4.7619047,5.4899993,1.15,.93529147
17may2012,17,5,2012,4.4699998,5.1282053,4.7619047,5.5899997,1.151,.92038822
18may2012,18,5,2012,4.4699998,5.1282053,4.7846889,5.6300001,1.154,.91623092
19may2012,19,5,2012,4.4716659,5.1546392,4.8076921,5.659842,1.158,.91489995
20may2012,20,5,2012,4.4733324,5.1813469,4.8076921,5.6898413,1.161,.91277397
21may2012,21,5,2012,4.4749999,5.1813469,4.8309178,5.7200003,1.163,.90986437
22may2012,22,5,2012,4.48,5.2083335,4.8543692,5.9399996,1.164,.87789905
23may2012,23,5,2012,4.4850001,5.2083335,4.8543692,6.1500001,1.166,.85032684
24may2012,24,5,2012,4.48,5.2083335,4.8543692,5.9300003,1.1670001,.88164586
25may2012,25,5,2012,4.4824982,5.2083335,4.8543692,5.9199748,1.168,.88438851
26may2012,26,5,2012,4.4849973,5.2083335,4.8543692,5.9099665,1.169,.88713902
27may2012,27,5,2012,4.4874983,5.2083335,4.8543692,5.8999748,1.169,.88913691
28may2012,28,5,2012,4.4900002,5.2083335,4.8543692,5.8900003,1.168,.89037687
29may2012,29,5,2012,4.4900002,5.2083335,4.8543692,5.9099998,1.1670001,.88660419
30may2012,30,5,2012,4.4900002,5.2083335,4.8543692,5.9000001,1.1670001,.88810688
31may2012,31,5,2012,4.4900002,5.2083335,4.8543692,5.9200001,1.168,.88586491
01jun2012,1,6,2012,4.4900002,5.2083335,4.8543692,5.9500003,1.168,.88139832
02jun2012,2,6,2012,4.4900002,5.2356019,4.8543692,5.9472661,1.169,.88255852
03jun2012,3,6,2012,4.4900002,5.2356019,4.8780489,5.9445343,1.169,.88296413
04jun2012,4,6,2012,4.4900002,5.2356019,4.8780489,5.941803,1.169,.88336998
05jun2012,5,6,2012,4.4900002,5.2356019,4.8780489,5.9390736,1.169,.88377595
06jun2012,6,6,2012,4.5000005,5.2356019,4.8780489,5.9363446,1.1670001,.88463539
07jun2012,7,6,2012,4.5049996,5.2356019,4.8780489,5.9336176,1.1670001,.88602525
08jun2012,8,6,2012,4.5049996,5.2356019,4.8780489,5.930891,1.17,.88871121
09jun2012,9,6,2012,4.5049996,5.2631578,4.9019608,5.9281669,1.173,.89139944
10jun2012,10,6,2012,4.5049996,5.2631578,4.9019608,5.9254427,1.175,.89332974
11jun2012,11,6,2012,4.5049996,5.2631578,4.9019608,5.9227209,1.175,.8937403
12jun2012,12,6,2012,4.5049996,5.2631578,4.9261084,5.9200001,1.175,.89415109
13jun2012,13,6,2012,4.5049996,5.2910056,4.9261084,5.9200001,1.1799999,.89795601
14jun2012,14,6,2012,4.5099998,5.319149,4.9504948,5.9300003,1.182,.89895779
15jun2012,15,6,2012,4.5099998,5.319149,4.9504948,5.9300003,1.184,.90047884
16jun2012,16,6,2012,4.5099998,5.3475933,4.9751244,5.9266648,1.189,.90479046
17jun2012,17,6,2012,4.5099998,5.3475933,4.9751244,5.9233313,1.192,.90758383
18jun2012,18,6,2012,4.5099998,5.3475933,5,5.9200001,1.192,.90809458
19jun2012,19,6,2012,4.5149999,5.3763437,5,5.9399996,1.194,.90756065
20jun2012,20,6,2012,4.517499,5.3763437,5,5.9599662,1.194,.90502089
21jun2012,21,6,2012,4.5200005,5.3763437,5,5.98,1.192,.90097666
22jun2012,22,6,2012,4.5200005,5.3475933,5,5.98,1.217,.91987294
23jun2012,23,6,2012,4.5233307,5.2631578,4.9019608,5.98,1.169,.88424313
24jun2012,24,6,2012,4.5266643,5.3475933,4.9751244,5.98,1.187,.89852017
25jun2012,25,6,2012,4.5299997,5.3475933,4.9751244,5.98,1.184,.89690971
26jun2012,26,6,2012,4.5299997,5.2631578,4.9261084,5.9399996,1.171,.89303535
27jun2012,27,6,2012,4.5299997,5.2910056,4.9261084,5.9500003,1.17,.890773
28jun2012,28,6,2012,4.5299997,5.2910056,4.9261084,5.98,1.1720001,.88781941
29jun2012,29,6,2012,4.5400004,5.2631578,4.9019608,5.9500003,1.1619999,.88663524
30jun2012,30,6,2012,4.5400004,5.2631578,4.9019608,5.9533315,1.163,.8869018
01jul2012,1,7,2012,4.5400004,5.2631578,4.9019608,5.956665,1.163,.88640547
02jul2012,2,7,2012,4.5400004,5.2631578,4.9019608,5.9599996,1.164,.88667125
03jul2012,3,7,2012,4.5400004,5.2631578,4.9019608,5.9599996,1.1619999,.88514769
04jul2012,4,7,2012,4.5400004,5.2631578,4.9019608,5.9599996,1.165,.88743293
05jul2012,5,7,2012,4.5450001,5.319149,4.9504948,5.9599996,1.174,.89527351
06jul2012,6,7,2012,4.5499997,5.319149,4.9504948,5.9599996,1.174,.89625835
07jul2012,7,7,2012,4.551249,5.319149,4.9504948,5.9624982,1.175,.89689213
08jul2012,8,7,2012,4.5524988,5.319149,4.9504948,5.9649973,1.171,.89370972
09jul2012,9,7,2012,4.5537491,5.2910056,4.9261084,5.9674978,1.175,.89663291
10jul2012,10,7,2012,4.5549998,5.2910056,4.9261084,5.9699993,1.166,.88963658
11jul2012,11,7,2012,4.5599999,5.2910056,4.9261084,6.0000005,1.164,.88463998
12jul2012,12,7,2012,4.5700002,5.2631578,4.9019608,6.0999999,1.161,.86979842
13jul2012,13,7,2012,4.5700002,5.2631578,4.9019608,6.1699996,1.159,.8584491
14jul2012,14,7,2012,4.5716662,5.2631578,4.9019608,6.2163181,1.16,.85309869
15jul2012,15,7,2012,4.5733328,5.2631578,4.9019608,6.2629833,1.161,.84778118
16jul2012,16,7,2012,4.5750003,5.2631578,4.9261084,6.3099999,1.16,.84104598
17jul2012,17,7,2012,4.5800004,5.2631578,4.9261084,6.5999999,1.159,.80427587
18jul2012,18,7,2012,4.5800004,5.2631578,4.9261084,6.7400007,1.159,.78756976
19jul2012,19,7,2012,4.5800004,5.2910056,4.9261084,6.5999999,1.159,.80427587
20jul2012,20,7,2012,4.5800004,5.2910056,4.9261084,6.4500008,1.158,.82226974
21jul2012,21,7,2012,4.5833311,5.2631578,4.9261084,6.4399848,1.158,.82414752
22jul2012,22,7,2012,4.5866642,5.2631578,4.9261084,6.4299846,1.1569999,.82531613
23jul2012,23,7,2012,4.5899997,5.2631578,4.9019608,6.4200001,1.155,.82577097
24jul2012,24,7,2012,4.5899997,5.2631578,4.9261084,6.4300003,1.155,.82448673
25jul2012,25,7,2012,4.5950003,5.2631578,4.9019608,6.4500008,1.154,.82211316
26jul2012,26,7,2012,4.5950003,5.2631578,4.9019608,6.4200001,1.153,.82523912
27jul2012,27,7,2012,4.5999999,5.2631578,4.9019608,6.4500008,1.15,.82015491
28jul2012,28,7,2012,4.5999999,5.2631578,4.9019608,6.423223,1.149,.82285792
29jul2012,29,7,2012,4.5999999,5.2356019,4.9019608,6.3965564,1.148,.82556915
30jul2012,30,7,2012,4.5999999,5.2356019,4.8780489,6.3700008,1.146,.82756656
31jul2012,31,7,2012,4.5999999,5.2356019,4.8780489,6.3200002,1.143,.83193034
01aug2012,1,8,2012,4.6049995,5.2356019,4.8780489,6.27,1.1440001,.8402105
02aug2012,2,8,2012,4.6049995,5.2356019,4.8780489,6.21,1.141,.84610379
03aug2012,3,8,2012,4.6049995,5.2356019,4.8780489,6.2000003,1.14,.8467257
04aug2012,4,8,2012,4.6049995,5.2356019,4.8780489,6.2033315,1.1390001,.84552872
05aug2012,5,8,2012,4.6049995,5.2083335,4.8543692,6.206665,1.138,.84433264
06aug2012,6,8,2012,4.6049995,5.2083335,4.8543692,6.21,1.135,.84165454
07aug2012,7,8,2012,4.6100006,5.2083335,4.8543692,6.2599993,1.133,.83436602
08aug2012,8,8,2012,4.6150002,5.1813469,4.8309178,6.2599993,1.13,.83305925
09aug2012,9,8,2012,4.6199999,5.1813469,4.8309178,6.2599993,1.127,.83174765
10aug2012,10,8,2012,4.6199999,5.1813469,4.8309178,6.27,1.126,.8296842
11aug2012,11,8,2012,4.621666,5.1813469,4.8309178,6.2733316,1.125,.82880592
12aug2012,12,8,2012,4.623333,5.1546392,4.8076921,6.2766647,1.124,.82792789
13aug2012,13,8,2012,4.625,5.1546392,4.8076921,6.2799997,1.1210001,.82557726
14aug2012,14,8,2012,4.625,5.1546392,4.8076921,6.2999997,1.12,.82222223
15aug2012,15,8,2012,4.6300001,5.1546392,4.7846889,6.3200002,1.117,.81830853
16aug2012,16,8,2012,4.6350002,5.1282053,4.7846889,6.3300009,1.115,.81643355
17aug2012,17,8,2012,4.6350002,5.1282053,4.7846889,6.3300009,1.1109999,.81350464
18aug2012,18,8,2012,4.6362495,5.1020408,4.7619047,6.3349943,1.109,.8116188
19aug2012,19,8,2012,4.6374993,5.1020408,4.7619047,6.3399925,1.107,.8097347
20aug2012,20,8,2012,4.6387496,5.1020408,4.7393365,6.3449941,1.104,.80712122
21aug2012,21,8,2012,4.6399999,5.1020408,4.7393365,6.3499999,1.102,.80524087
22aug2012,22,8,2012,4.6399999,5.1020408,4.7393365,6.4000001,1.105,.80112499
23aug2012,23,8,2012,4.6399999,5.1020408,4.7393365,6.4200001,1.104,.79790646
24aug2012,24,8,2012,4.6450005,5.1020408,4.7619047,6.4099998,1.104,.80001253
25aug2012,25,8,2012,4.6450005,5.1020408,4.7619047,6.3999844,1.1059999,.80271608
26aug2012,26,8,2012,4.6450005,5.1020408,4.7619047,6.3899846,1.105,.80324537
27aug2012,27,8,2012,4.6450005,5.1020408,4.7619047,6.3800006,1.1059999,.80523038
28aug2012,28,8,2012,4.6500001,5.1020408,4.7619047,6.3600001,1.102,.80570757
29aug2012,29,8,2012,4.6500001,5.1282053,4.7846889,6.3700008,1.108,.80882257
30aug2012,30,8,2012,4.6500001,5.1282053,4.7846889,6.3700008,1.108,.80882257
31aug2012,31,8,2012,4.6550002,5.1282053,4.7846889,6.3700008,1.108,.8096922
01sep2012,1,9,2012,4.6550002,5.1282053,4.7846889,6.3599844,1.1059999,.8095035
02sep2012,2,9,2012,4.6550002,5.1282053,4.7846889,6.3499842,1.108,.81224453
03sep2012,3,9,2012,4.6550002,5.1546392,4.7846889,6.3400002,1.109,.81425786
04sep2012,4,9,2012,4.6599998,5.1546392,4.8076921,6.3499999,1.108,.813115
05sep2012,5,9,2012,4.6700006,5.1546392,4.7846889,6.3499999,1.107,.81412446
06sep2012,6,9,2012,4.6700006,5.1546392,4.8076921,6.3400002,1.1059999,.81467193
07sep2012,7,9,2012,4.6750002,5.1546392,4.8076921,6.3300009,1.105,.81609392
08sep2012,8,9,2012,4.6766663,5.1546392,4.8076921,6.3300009,1.105,.81638479
09sep2012,9,9,2012,4.6783328,5.1546392,4.7846889,6.3300009,1.104,.81593663
10sep2012,10,9,2012,4.6799998,5.1282053,4.7846889,6.3300009,1.102,.8147487
11sep2012,11,9,2012,4.6799998,5.1282053,4.7846889,6.2999997,1.101,.8178857
12sep2012,12,9,2012,4.6799998,5.1282053,4.7619047,6.3200002,1.098,.81307596
13sep2012,13,9,2012,4.6900001,5.1020408,4.7619047,6.2999997,1.096,.81591111
14sep2012,14,9,2012,4.6900001,5.1020408,4.7393365,6.3099999,1.091,.8109017
15sep2012,15,9,2012,4.6916661,5.0761423,4.7393365,6.3066645,1.09,.81087494
16sep2012,16,9,2012,4.6933327,5.0505052,4.7169814,6.3033314,1.085,.80786902
17sep2012,17,9,2012,4.6949997,5.0505052,4.7169814,6.2999997,1.081,.80560231
18sep2012,18,9,2012,4.6949997,5.0505052,4.6948357,6.3099999,1.0779999,.80209339
19sep2012,19,9,2012,4.6949997,5.0505052,4.6948357,6.3099999,1.077,.8013494
20sep2012,20,9,2012,4.6949997,5.0505052,4.6948357,6.3200002,1.077,.80008143
21sep2012,21,9,2012,4.7050004,5.0505052,4.6948357,6.3200002,1.076,.80104119
22sep2012,22,9,2012,4.7062497,5.0505052,4.6948357,6.3200002,1.0779999,.8027432
23sep2012,23,9,2012,4.7074995,5.0505052,4.7169814,6.3200002,1.08,.80444616
24sep2012,24,9,2012,4.7087498,5.0505052,4.7169814,6.3200002,1.08,.80465984
25sep2012,25,9,2012,4.7100005,5.0761423,4.7169814,6.3200002,1.081,.8056187
26sep2012,26,9,2012,4.7100005,5.0761423,4.7393365,6.29,1.082,.81020999
27sep2012,27,9,2012,4.7100005,5.0761423,4.7393365,6.2999997,1.0829999,.80967152
28sep2012,28,9,2012,4.7150002,5.1020408,4.7393365,6.2999997,1.085,.81202781
29sep2012,29,9,2012,4.7150002,5.1020408,4.7619047,6.2866383,1.087,.81525367
30sep2012,30,9,2012,4.7150002,5.1282053,4.7619047,6.2733045,1.09,.81924129
01oct2012,1,10,2012,4.7150002,5.1282053,4.7619047,6.2599993,1.091,.82173568
02oct2012,2,10,2012,4.7200003,5.1282053,4.7846889,6.2599993,1.091,.8226071
03oct2012,3,10,2012,4.7200003,5.1282053,4.7846889,6.25,1.0930001,.82543367
04oct2012,4,10,2012,4.7200003,5.1546392,4.8076921,6.1900005,1.096,.83572209
05oct2012,5,10,2012,4.7249999,5.1546392,4.8076921,6.1799998,1.098,.83949029
06oct2012,6,10,2012,4.7262492,5.1813469,4.8076921,6.1849937,1.1,.84056258
07oct2012,7,10,2012,4.727499,5.1813469,4.8309178,6.189992,1.1,.84010601
08oct2012,8,10,2012,4.7287493,5.1813469,4.8309178,6.194994,1.101,.84041291
09oct2012,9,10,2012,4.73,5.1813469,4.8309178,6.2000003,1.102,.84071928
10oct2012,10,10,2012,4.73,5.2083335,4.8309178,6.21,1.102,.83936548
11oct2012,11,10,2012,4.7349997,5.1813469,4.8309178,6.21,1.101,.83949023
12oct2012,12,10,2012,4.7400002,5.1813469,4.8309178,6.2000003,1.102,.84249681
13oct2012,13,10,2012,4.7400002,5.1813469,4.8309178,6.2000003,1.101,.84173226
14oct2012,14,10,2012,4.7400002,5.1813469,4.8309178,6.2000003,1.102,.84249681
15oct2012,15,10,2012,4.7400002,5.1813469,4.8309178,6.2000003,1.101,.84173226
16oct2012,16,10,2012,4.7449999,5.1813469,4.8309178,6.2200007,1.102,.84067357
17oct2012,17,10,2012,4.7449999,5.1813469,4.8309178,6.3300009,1.102,.82606471
18oct2012,18,10,2012,4.7499995,5.2083335,4.8309178,6.3200002,1.098,.82523727
19oct2012,19,10,2012,4.7499995,5.1546392,4.8076921,6.3099999,1.091,.82127565
